Model Year,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),Eng Displ,# Cyl,Transmission,City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel,Guzzler? ,Air Aspir Method,Air Aspiration Method Desc,Trans,Trans Desc,"Trans, Other",# Gears,Lockup Torque Converter,Trans Creeper Gear,Drive Sys,Drive Desc,Max Ethanol % - Gasoline,Max Biodiesel %,Range1 - Model Type Driving Range - Conventional Fuel,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,Gas Guzzler Exempt (Where Truck = 1975 NHTSA truck definition),Gas Guzzler Exempt Desc (Where Truck = 1975 NHTSA truck definition),2Dr Pass Vol,2Dr Lugg Vol,4Dr Pass Vol,4Dr Lugg Vol,Htchbk Pass Vol,Htchbk Lugg Vol,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,City2 FE (Guide) - Alternative Fuel,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,City2 Unadj FE - Alternative Fuel,Hwy2 Unadj FE - Alternative Fuel,Comb2 Unadj FE - Alternative Fuel,City2 Unrd Adj FE - Alternative Fuel,Hwy2 Unrd Adj FE - Alternative Fuel,Cmb2 Unrd Adj FE - Alternative Fuel, Range2 - Alt Fuel Model Typ Driving Range - Alternative Fuel, Fuel2 Usage - Alternative Fuel, Fuel2 Usage Desc - Alternative Fuel,Fuel2 Unit - Alternative Fuel,Fuel2 Unit Desc - Alternative Fuel,Fuel2 Annual Fuel Cost - Alternative Fuel,City CO2 Rounded Adjusted - Fuel2,Hwy CO2 Rounded Adjusted - Fuel2,Comb CO2 Rounded Adjusted - Fuel2,Fuel2 EPA Calculated Annual Fuel Cost - Alternative Fuel,Descriptor - Model Type (40 Char or less),Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,Unnamed: 74,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Energy Storage Device Desc,"Energy Storage Device,If Other",# Batteries,Battery Type Desc,"Battery Type, If Other",Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Comments,# Capacitors,Regen Braking Type Desc,"Regen Braking Type, If Other","Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,Fuel Cell Desc,Usable H2 Fill Capacity (kg),Fuel Cell Onboard H2 Capacity (kg),HEV-EV Comments,# Drive Motor Gen,Motor Gen Type Desc,"Motor Gen Type, If Other",Rated Motor Gen Power (kW),Fuel Metering Type 1 Desc,Fuel Metering Type 2 Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System) Code,Stop/Start System (Engine Management System)  Description,Model Type Desc (MFR entered),Charge Depleting Calc Appr Code (PHEV only),Charge Depleting Calc Appr Desc (PHEV only),Charge Sustaining Calc Appr Code (PHEV only),Charge Sustaining Calc Appr Desc (PHEV only),EPA Calculated Annual Fuel Cost,EPA Calculated Gas Guzzler MPG,MFR Calculated Gas Guzzler MPG ,EPA Calculated Gas Guzzler Indicator (Y or N),Unnamed: 130,FE Rating (1-10 rating on Label),GHG Rating (1-10 rating on Label),GHG 1-10 rating on Ethanol (EPA Determined),#1 Smog Rating Test Group,#1 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 1),#1 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 1),SmartWay1 (EPA-derived SmartWay rating for Test Group 1),#2 Smog Rating Test Group,#2 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 2),#2 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 2),SmartWay2 (EPA-derived SmartWay rating for Test Group 2),#3 Smog Rating Test Group,#3 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 3),#3 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 3),SmartWay3 (EPA-derived SmartWay rating for Test Group 3),#4 Smog Rating Test Group,#4 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 4),#4 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 4),SmartWay4 (EPA-derived SmartWay rating for Test Group 4),$ You Save over 5 years (amount saved in fuel costs over 5 years - on label) ,$ You Spend over 5 years (increased amount spent in fuel costs over 5 years - on label) ,City CO2 Rounded Adjusted,Hwy CO2 Rounded Adjusted,Comb CO2 Rounded Adjusted (as shown on FE Label),CO2-PHEV Composite Rounded Adjusted Combined CO2,240V Charge Time at 240 volts (hours),120V Charge time at 120 Volts (hours),PHEV Total Driving Range (rounded to nearest 10 miles)DISTANCE,City PHEV Composite MPGe,Hwy PHEV Composite MPGe,Comb PHEV Composite MPGe
2022,Volkswagen Group of,Bugatti,Chiron,VGA,80,8.0,16,Auto(AM-S7),9,14,11,10.4,18.2,12.885,8.7889,14.1373,10.5921,G,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,N,N,A,All Wheel Drive,15.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,4000,4000,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,2021-09-17,30436,,Y,N,,,N,N,Applies to DALA var: 0,N,,Y,INLET AND OUTLET CONTINUOUSLY VARIABLE / MECHANICAL-HYDRAULIC,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,10W60 VW50101 / VW50500,N,No,,,,,,,,13.0,,,1,1,,NVGAV08.0GLB,1,,,,,,,,,,,,,,,,13500.0,1010,632,840,,,,,,,
2022,Volkswagen Group of,Bugatti,Chiron Pur Sport,VGA,82,8.0,16,Auto(AM-S7),8,11,9,9.3,15.1,11.2434,7.762,11.2461,9.0194,G,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,N,N,A,All Wheel Drive,15.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,4900,4900,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,2021-09-17,30183,,Y,N,,,N,N,Applies to DALA var: 0,N,,Y,INLET AND OUTLET CONTINUOUSLY VARIABLE / MECHANICAL-HYDRAULIC,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,10W60 VW50101 / VW50500,N,No,,,,,,,,11.3,,,1,1,,NVGAV08.0GLB,1,,,,,,,,,,,,,,,,18000.0,1135,788,979,,,,,,,
2022,Volkswagen Group of,Bugatti,Chiron Super Sport,VGA,81,8.0,16,Auto(AM-S7),8,11,9,9.3,15.1,11.2434,7.762,11.2461,9.0194,G,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,N,N,A,All Wheel Drive,15.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,4900,4900,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,2021-09-17,30184,,Y,N,,,N,N,Applies to DVVA var: 0,N,,Y,INLET AND OUTLET CONTINUOUSLY VARIABLE / MECHANICAL-HYDRAULIC,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,10W60 VW50101 / VW50500,N,No,,,,,,,,11.3,,,1,1,,NVGAV08.0GLB,1,,,,,,,,,,,,,,,,18000.0,1135,788,979,,,,,,,
2022,General Motors,Chevrolet,CORVETTE,GMX,47,6.2,8,Auto(S8),16,24,19,19.1,34.1,23.8139,15.5677,24.4108,18.5998,,,Naturally Aspirated,SA,Semi-Automatic,,8,Y,N,R,"2-Wheel Drive, Rear",10.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,2350,2350,,,,,,,,,,,,,,,,,,,,SIDI; ,1,1,1,Two Seaters,car,Vehicle Specific 5-cycle label,2021-08-25,30127,,N,N,,,N,N,ZERV Y2 Engine,Y,Active Fuel Management,Y,"Dual equal cam phaser, single cam, continuously variable.",N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W40,N,No,,,,,,,,23.7,,,4,4,,NGMXV06.2088,5,,,,,,,,,,,,,,,,5250.0,571,365,478,,,,,,,
2022,Ferrari,"Ferrari North America, Inc.",812 Competizione,FEX,162,6.5,12,Auto(AM7),12,16,14,14.8905,21.3415,17.2348,12.1952,15.6623,13.5444,G,,Naturally Aspirated,AM,Automated Manual,,7,N,N,R,"2-Wheel Drive, Rear",10.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,58.0,5.0,3150,3150,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,2021-07-01,30111,,Y,N,,,N,N,812 GTS,N,Not applicable,Y,See application,N,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,,N,5W40,Y,Yes,812 Competizione,,,,,,,16.9,,,2,2,,NFEXV06.5GDI,3,,,,,,,,,,,,,,,,9250.0,724,564,652,,,,,,,
2022,Ferrari,"Ferrari North America, Inc.",812 GTS,FEX,161,6.5,12,Auto(AM7),12,15,13,14.6801,20.6973,16.8897,12.0313,15.2125,13.2811,G,,Naturally Aspirated,AM,Automated Manual,,7,N,N,R,"2-Wheel Drive, Rear",10.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,3400,3400,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,2021-07-01,30071,,Y,N,,,N,N,812 Competizione,N,Not applicable,Y,See application,N,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,,N,5W40,Y,Yes,812 GTS,,,,,,,16.9,,,1,1,,NFEXV06.5GDI,3,,,,,,,,,,,,,,,,10500.0,733,581,665,,,,,,,
2022,Ferrari,"Ferrari North America, Inc.",F8 Spider,FEX,160,3.9,8,Auto(AM7),15,18,16,17.9004,24.9197,20.4987,14.5139,18.1364,15.9472,G,TC,Turbocharged,AM,Automated Manual,,7,N,N,R,"2-Wheel Drive, Rear",10.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,2750,2750,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,2021-07-01,30069,,Y,N,,,N,N,F8 Tributo; F8 Spider.,N,Not applicable.,Y,Variable camshaft timing for exhaust and inlet.,N,Not applicable.,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,,N,5W40,Y,Yes,F8 Spider,,,,,,,20.5,,,3,3,,NFEXV03.9TUR,3,,,,,,,,,,,,,,,,7250.0,606,487,552,,,,,,,
2022,Ferrari,"Ferrari North America, Inc.",F8 Tributo,FEX,159,3.9,8,Auto(AM7),15,19,16,18.0066,26.2996,20.9842,14.5949,19.0653,16.3165,G,TC,Turbocharged,AM,Automated Manual,,7,N,N,R,"2-Wheel Drive, Rear",10.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,2750,2750,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,2021-07-01,30112,,Y,N,,,N,N,F8 Tributo; F8 Spider.,N,Not applicable.,Y,Variable camshaft timing for exhaust and inlet.,N,Not applicable.,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,,N,5W40,Y,Yes,F8 Tributo,,,,,,,21.0,,,3,3,,NFEXV03.9TUR,3,,,,,,,,,,,,,,,,7250.0,605,462,541,,,,,,,
2022,Ford Motor Company,Ford,FORD GT,FMX,167,3.5,6,Auto(AM7),12,18,14,14.4752,25.3144,17.93,11.8716,18.4067,14.1289,G,TC,Turbocharged,AM,Automated Manual,,7,Y,N,R,"2-Wheel Drive, Rear",15.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,43.0,0.0,,,,,3150,3150,,,,,,,,,,,,,,,,,,,,SIDI & PFI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,2022-01-14,30818,,N,N,,,N,N,3.5L Ford GT,N,,Y,TiVCT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,5W-50 API SN,N,No,,,,,,,,18.1,,,2,2,,NFMXV03.5VGT,3,,,,,,,,,,,,,,,,9250.0,752,485,632,,,,,,,
2022,Jaguar Land Rover L,Jaguar,F-TYPE P450 AWD R-Dynamic Conv,JLX,181,5.0,8,Auto(S8),16,24,18,19.2287,33.7286,23.8409,15.5008,24.0365,18.4489,,SC,Supercharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10.0,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2450,2450,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,2021-07-16,29851,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,0W20,Y,Yes,F-TYPE P450 AWD Convertible,,,,,,,24.0,,,3,3,,NJLXJ05.0FSM,3,,,,,,,,,,,,,,,,5750.0,571,369,481,,,,,,,
2022,Jaguar Land Rover L,Jaguar,F-TYPE P450 AWD R-Dynamic Coupe,JLX,180,5.0,8,Auto(S8),16,24,18,19.2287,33.7286,23.8409,15.5008,24.0365,18.4489,,SC,Supercharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10.0,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2450,2450,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,2021-07-16,29775,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,0W20,Y,Yes,F-TYPE P450 AWD Coupe,,,,,,,24.0,,,3,3,,NJLXJ05.0FSM,3,,,,,,,,,,,,,,,,5750.0,571,369,481,,,,,,,
2022,Jaguar Land Rover L,Jaguar,F-TYPE P450 RWD Convertible,JLX,179,5.0,8,Auto(S8),17,24,19,20.7335,34.0972,25.1733,16.6294,24.2996,19.3826,,SC,Supercharged,SA,Semi-Automatic,,8,Y,N,R,"2-Wheel Drive, Rear",10.0,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2350,2350,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,2021-07-09,29730,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,0W20,Y,Yes,F-TYPE P450 RWD Convertible,,,,,,,25.3,,,4,4,,NJLXJ05.0FSM,3,,,,,,,,,,,,,,,,5250.0,536,367,460,,,,,,,
2022,Jaguar Land Rover L,Jaguar,F-TYPE P450 RWD Coupe,JLX,178,5.0,8,Auto(S8),17,24,19,20.7335,34.0972,25.1733,16.6294,24.2996,19.3826,,SC,Supercharged,SA,Semi-Automatic,,8,Y,N,R,"2-Wheel Drive, Rear",10.0,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2350,2350,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,2021-07-09,29731,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,0W20,Y,Yes,F-TYPE P450 RWD Coupe,,,,,,,25.3,,,4,4,,NJLXJ05.0FSM,3,,,,,,,,,,,,,,,,5250.0,536,367,460,,,,,,,
2022,Jaguar Land Rover L,Jaguar,F-TYPE R AWD Convertible,JLX,175,5.0,8,Auto(S8),16,24,18,19.2287,33.7286,23.8409,15.5008,24.0365,18.4489,,SC,Supercharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10.0,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2450,2450,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,2021-06-11,29475,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,0W20,Y,Yes,F-TYPE R AWD Convertible,,,,,,,24.0,,,3,3,,NJLXJ05.0FSM,3,,,,,,,,,,,,,,,,5750.0,571,369,481,,,,,,,
2022,Jaguar Land Rover L,Jaguar,F-TYPE R AWD Coupe,JLX,174,5.0,8,Auto(S8),16,24,18,19.2287,33.7286,23.8409,15.5008,24.0365,18.4489,,SC,Supercharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,10.0,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2450,2450,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Derived 5-cycle label,2021-06-11,29474,,Y,N,,,N,N,,N,,Y,Inlet and Exhaust Camshaft Phasing controlled by Engine Management System.,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,N,N,N,0W20,Y,Yes,F-TYPE R AWD Coupe,,,,,,,24.0,,,3,3,,NJLXJ05.0FSM,3,,,,,,,,,,,,,,,,5750.0,571,369,481,,,,,,,
2022,Volkswagen Group of,Lamborghini,Aventador Countach,VGA,91,6.5,12,Auto(AM-S7),9,16,11,10.5,21.6,13.6585,8.8716,16.0988,11.1175,G,,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,Y,N,A,All Wheel Drive,15.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,4000,4000,,,,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,2021-12-20,30844,,N,N,,,N,N,Engine Code: L541A,Y,ELECTRONICALLY CONTROLLED FUEL CUT. NO INTAKE/EXHAUST VALVE CONTROL.,Y,HYDRAULIC SYSTEM ELECTRONICALLY CONTROLLED. CONTINUOUSLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30 VW 50400,Y,Yes,,,,,,,,13.8,,,1,1,,NVGAV06.5LDS,1,,,,,,,,,,,,,,,,13500.0,986,543,787,,,,,,,
2022,Volkswagen Group of,Lamborghini,Aventador Coupe,VGA,89,6.5,12,Auto(AM-S7),9,16,11,10.5,20.1,13.3745,8.7766,15.5468,10.9157,G,,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,Y,N,A,All Wheel Drive,15.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,4000,4000,,,,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,2021-12-10,30747,,N,N,,,N,N,Engine Code: L541A,Y,ELECTRONICALLY CONTROLLED FUEL CUT. NO INTAKE/EXHAUST VALVE CONTROL.,Y,HYDRAULIC SYSTEM ELECTRONICALLY CONTROLLED. CONTINUOUSLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30 VW 50400,Y,Yes,,,,,,,,13.5,,,1,1,,NVGAV06.5LDR,1,,,,,,,,,,,,,,,,13500.0,998,563,802,,,,,,,
2022,Volkswagen Group of,Lamborghini,Aventador Roadster,VGA,90,6.5,12,Auto(AM-S7),9,16,11,10.5,20.1,13.3745,8.7766,15.5468,10.9157,G,,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,Y,N,A,All Wheel Drive,15.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,4000,4000,,,,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,2021-12-10,30748,,N,N,,,N,N,Engine Code: L541A,Y,ELECTRONICALLY CONTROLLED FUEL CUT. NO INTAKE/EXHAUST VALVE CONTROL.,Y,HYDRAULIC SYSTEM ELECTRONICALLY CONTROLLED. CONTINUOUSLY VVT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W30 VW 50400,Y,Yes,Aventador Roadster,,,,,,,13.5,,,1,1,,NVGAV06.5LDR,1,,,,,,,,,,,,,,,,13500.0,998,563,802,,,,,,,
2022,Volkswagen Group of,Lamborghini,Huracan Coupe,VGA,26,5.2,10,Auto(AM-S7),13,18,15,16.0,24.1293,18.8592,13.0732,18.2401,14.9857,G,,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,Y,N,A,All Wheel Drive,15.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,2950,2950,,,,,,,,,,,,,,,,,,,,SIDI & PFI; ,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,2021-06-25,29453,,N,N,,,N,N,Engine Code: DGFA,Y,Soft COD. Spark & Fuel cut on 1 bank electronically. Valve train operates as normal.,Y,INLET AND OUTLET CONTINUOUSLY VARIABLE / MECHANICAL-HYDRAULIC,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,N,,N,5W30 VW50400,N,No,,,,,,,,19.0,,,2,2,,NVGAV05.2NDE,1,,,,,,,,,,,,,,,,8250.0,681,492,596,,,,,,,
2022,Volkswagen Group of,Lamborghini,Huracan Coupe RWD,VGA,28,5.2,10,Auto(AM-S7),13,18,15,16.0,24.1286,18.859,13.0766,18.2397,14.9855,G,,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,Y,N,R,"2-Wheel Drive, Rear",15.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,2950,2950,,,,,,,,,,,,,,,,,,,,SIDI & PFI; ,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,2021-06-25,29393,,N,N,,,N,N,Engine Code: DGFB,Y,Soft COD. Spark & Fuel cut on 1 bank electronically. Valve train operates as normal.,Y,Continuously variable,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,N,,N,5W30 VW50400,N,No,,,,,,,,19.0,,,2,2,,NVGAV05.2NDE,1,,,,,,,,,,,,,,,,8250.0,681,492,596,,,,,,,
2022,Volkswagen Group of,Lamborghini,Huracan Spyder,VGA,25,5.2,10,Auto(AM-S7),13,18,15,16.0,24.1293,18.8592,13.0732,18.2401,14.9857,G,,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,Y,N,A,All Wheel Drive,15.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,2950,2950,,,,,,,,,,,,,,,,,,,,SIDI & PFI; ,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,2021-06-25,29549,,N,N,,,N,N,Engine Code: DGFA,Y,Soft COD. Spark & Fuel cut on 1 bank electronically. Valve train operates as normal.,Y,INLET AND OUTLET CONTINUOUSLY VARIABLE / MECHANICAL-HYDRAULIC,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,N,,N,5W30 VW50400,N,No,,,,,,,,19.0,,,2,2,,NVGAV05.2NDE,1,,,,,,,,,,,,,,,,8250.0,681,492,596,,,,,,,
2022,Volkswagen Group of,Lamborghini,Huracan Spyder RWD,VGA,27,5.2,10,Auto(AM-S7),13,18,15,16.0,24.1286,18.859,13.0766,18.2397,14.9855,G,,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),,7,Y,N,R,"2-Wheel Drive, Rear",15.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,2950,2950,,,,,,,,,,,,,,,,,,,,SIDI & PFI; ,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,2021-06-25,29392,,N,N,,,N,N,Engine Code: DGFB,Y,Soft COD. Spark & Fuel cut on 1 bank electronically. Valve train operates as normal.,Y,Continuously variable,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,N,,N,5W30 VW50400,N,No,,,,,,,,19.0,,,2,2,,NVGAV05.2NDE,1,,,,,,,,,,,,,,,,8250.0,681,492,596,,,,,,,
2022,Maserati,MASERATI,MC20,MAX,50,3.0,6,Auto(S8),15,25,18,18.3106,31.9272,22.6594,15.2655,24.7365,18.4431,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,R,"2-Wheel Drive, Rear",10.0,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,2450,2450,,,,,,,,,,,,,,,,,,,,SIDI & PFI; ,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,2021-08-01,29850,,Y,N,,,N,N,,N,,Y,Variable camshaft timing for exhaust and inlet,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,N,,N,SAE 5W-40,N,No,,,,,,,,22.8,,,3,3,,NMAXV03.0SPR,5,,,,,,,,,,,,,,,,5750.0,576,351,474,,,,,,,
