Year,Manufacturer,Division,Car_Model,City_FE_Alternative,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,Annual_Fuel_Cost_Conventional,Annual_Fuel_Cost_Alternative,Fuel_Efficiency_Rating,GHG_Rating,Savings_5Yrs,Spending_5Yrs,City_CO2,Hwy_CO2,Comb_CO2
2021,Volkswagen Group of,Audi,A4 S line quattro,24.0,31.0,27.0,1800,,6,6,,1500.0,368,287,331
2021,Volkswagen Group of,Audi,S4,20.0,28.0,23.0,2100,,5,5,,3000.0,432,317,380
2021,BMW,BMW,228i Gran Coupe,24.0,33.0,28.0,1750,,6,6,,1250.0,364,264,319
2021,BMW,BMW,228i xDrive Gran Coupe,23.0,33.0,27.0,1800,,6,6,,1500.0,383,270,332
2021,BMW,BMW,330i,26.0,36.0,30.0,1600,,6,6,,500.0,339,249,298
2021,BMW,BMW,330i xDrive,25.0,34.0,28.0,1750,,6,6,,1250.0,357,259,313
2021,BMW,BMW,M235i xDrive Gran Coupe,23.0,32.0,26.0,1900,,5,5,,2000.0,386,274,335
2021,BMW,BMW,M3,16.0,23.0,19.0,2550,,3,3,,5250.0,548,379,472
2021,BMW,BMW,M3 Competition,16.0,23.0,19.0,2550,,3,3,,5250.0,541,383,470
2021,BMW,BMW,M340i,23.0,32.0,26.0,1900,,5,5,,2000.0,378,278,333
2021,BMW,BMW,M340i xDrive,22.0,31.0,25.0,1950,,5,5,,2250.0,393,287,346
2021,General Motors,Cadillac,CT4,23.0,34.0,27.0,1800,,6,6,,1500.0,383,259,327
2021,General Motors,Cadillac,CT4,21.0,31.0,25.0,1950,,5,5,,2250.0,412,287,356
2021,General Motors,Cadillac,CT4 AWD,23.0,32.0,26.0,1900,,5,5,,2000.0,395,279,343
2021,General Motors,Cadillac,CT4 AWD,21.0,29.0,24.0,2050,,5,5,,2750.0,428,308,374
2021,General Motors,Cadillac,CT4 V,20.0,29.0,23.0,2100,,5,5,,3000.0,441,305,384
2021,General Motors,Cadillac,CT4 V AWD,20.0,28.0,23.0,2100,,5,5,,3000.0,443,317,385
2021,Hyundai,GENESIS,G70 AWD,20.0,27.0,23.0,2100,,5,5,,3000.0,434,327,386
2021,Hyundai,GENESIS,G70 AWD,17.0,25.0,20.0,2450,,4,4,,4750.0,536,361,457
2021,Hyundai,GENESIS,G70 RWD,22.0,30.0,25.0,1950,,5,5,,2250.0,403,301,357
2021,Hyundai,GENESIS,G70 RWD,18.0,28.0,22.0,2200,,4,4,,3500.0,483,321,410
2021,Hyundai,GENESIS,G70 RWD,17.0,26.0,20.0,2450,,4,4,,4750.0,529,346,447
2021,Honda,Honda,INSIGHT TOURING,51.0,45.0,48.0,850,,9,9,3250.0,,172,199,184
2021,Hyundai,HYUNDAI MOTOR COMPANY,Accent,33.0,41.0,36.0,1100,,8,8,2000.0,,271,219,248
2021,Hyundai,HYUNDAI MOTOR COMPANY,Accent,29.0,39.0,33.0,1250,,7,7,1250.0,,310,228,273
2021,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,28.0,34.0,30.0,1350,,6,6,750.0,,323,263,296
2021,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,26.0,33.0,29.0,1400,,6,6,500.0,,341,268,308
2021,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,27.0,34.0,30.0,1350,,6,6,750.0,,329,263,299
2021,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,25.0,33.0,28.0,1450,,6,6,250.0,,358,268,317
2021,Hyundai,HYUNDAI MOTOR COMPANY,Veloster N,20.0,27.0,22.0,2200,,4,4,,3500.0,457,329,400
2021,Hyundai,HYUNDAI MOTOR COMPANY,Veloster N,22.0,28.0,25.0,1950,,5,5,,2250.0,403,315,363
2021,Jaguar Land Rover L,Jaguar,XE P250,25.0,34.0,28.0,1750,,6,6,,1250.0,353,262,312
2021,Jaguar Land Rover L,Jaguar,XE P250 AWD,24.0,34.0,28.0,1750,,6,6,,1250.0,371,261,321
2021,Jaguar Land Rover L,Jaguar,XE P300 AWD,22.0,30.0,25.0,1950,,5,5,,2250.0,404,292,354
2021,Kia,KIA,Rio,33.0,41.0,36.0,1100,,8,8,2000.0,,273,219,249
2021,Toyota,LEXUS,IS 300,21.0,31.0,25.0,1950,,5,5,,2250.0,416,284,357
2021,Toyota,LEXUS,IS 300 AWD,19.0,26.0,22.0,2200,,4,4,,3500.0,461,340,407
2021,Toyota,LEXUS,IS 350,20.0,28.0,23.0,2100,,5,5,,3000.0,441,317,385
2021,Toyota,LEXUS,IS 350 AWD,19.0,26.0,22.0,2200,,4,4,,3500.0,461,340,407
2021,Toyota,LEXUS,UX 250h,43.0,41.0,42.0,950,,8,8,2750.0,,204,215,209
2021,Toyota,LEXUS,UX 250h AWD,41.0,38.0,39.0,1050,,8,8,2250.0,,213,231,225
2021,MAZDA,MAZDA,CX-3 2WD,29.0,34.0,31.0,1300,,7,7,1000.0,,311,263,289
2021,MAZDA,MAZDA,CX-3 4WD,27.0,32.0,29.0,1400,,6,6,500.0,,322,279,303
2021,MAZDA,MAZDA,MAZDA2,32.0,40.0,35.0,1150,,7,7,1750.0,,278,223,253
2021,MAZDA,MAZDA,MAZDA2,30.0,39.0,34.0,1200,,7,7,1500.0,,294,226,264
2021,MAZDA,MAZDA,MAZDA3 4-Door 2WD,28.0,36.0,31.0,1300,,7,7,1000.0,,317,250,287
2021,MAZDA,MAZDA,MAZDA3 4-Door 2WD,26.0,35.0,30.0,1350,,6,6,750.0,,343,254,303
2021,MAZDA,MAZDA,MAZDA3 4-Door 2WD,26.0,35.0,30.0,1350,,6,6,750.0,,339,250,299
2021,MAZDA,MAZDA,MAZDA3 4-Door 4WD,23.0,32.0,27.0,1500,,6,6,0.0,,382,274,334
2021,MAZDA,MAZDA,MAZDA3 4-Door 4WD,25.0,33.0,28.0,1450,,6,6,250.0,,350,268,313
2021,MAZDA,MAZDA,MAZDA3 4-Door 4WD,25.0,33.0,28.0,1450,,6,6,250.0,,359,273,320
2021,Mercedes-Benz,Mercedes-Benz,AMG C 43 4MATIC,18.0,27.0,21.0,2300,,4,4,,4000.0,507,330,428
2021,Mercedes-Benz,Mercedes-Benz,AMG C 63,17.0,26.0,21.0,2300,,4,4,,4000.0,512,336,433
2021,Mercedes-Benz,Mercedes-Benz,AMG C 63 S,17.0,26.0,21.0,2300,,4,4,,4000.0,512,336,433
2021,Mercedes-Benz,Mercedes-Benz,AMG CLA 35 4MATIC,22.0,29.0,25.0,1950,,5,5,,2250.0,403,308,360
2021,Mercedes-Benz,Mercedes-Benz,AMG CLA 45 4MATIC,20.0,29.0,23.0,2100,,5,5,,3000.0,454,312,390
2021,Mercedes-Benz,Mercedes-Benz,AMG CLS53 4MATIC+,21.0,26.0,23.0,2100,,5,5,,3000.0,428,340,389
2021,Mercedes-Benz,Mercedes-Benz,AMG GT 43 4MATIC+,20.0,25.0,22.0,2200,,4,4,,3500.0,451,361,410
2021,Mercedes-Benz,Mercedes-Benz,AMG GT 53 4MATIC+,20.0,25.0,22.0,2200,,4,4,,3500.0,451,361,410
2021,Mercedes-Benz,Mercedes-Benz,AMG GT 63 4MATIC+,16.0,21.0,18.0,2700,,3,3,,6000.0,570,418,502
2021,Mercedes-Benz,Mercedes-Benz,AMG GT 63 S 4MATIC+,16.0,21.0,18.0,2700,,3,3,,6000.0,570,418,502
2021,Mercedes-Benz,Mercedes-Benz,AMG S 63 4MATIC+ (coupe),16.0,26.0,19.0,2550,,3,3,,5250.0,572,348,471
2021,Mercedes-Benz,Mercedes-Benz,C 300,23.0,35.0,27.0,1800,,6,6,,1500.0,381,255,324
2021,Mercedes-Benz,Mercedes-Benz,C 300 4MATIC,23.0,33.0,27.0,1800,,6,6,,1500.0,380,267,329
2021,Mercedes-Benz,Mercedes-Benz,CLA 250,25.0,35.0,29.0,1700,,6,6,,1000.0,350,254,306
2021,Mercedes-Benz,Mercedes-Benz,CLA 250 4MATIC,24.0,33.0,27.0,1800,,6,6,,1500.0,370,267,324
2021,Mercedes-Benz,Mercedes-Benz,CLS 450,23.0,30.0,26.0,1900,,5,5,,2000.0,391,294,347
2021,Mercedes-Benz,Mercedes-Benz,CLS 450 4MATIC,22.0,29.0,25.0,1950,,5,5,,2250.0,397,308,357
2021,Mercedes-Benz,Mercedes-Benz,S 560 4MATIC (coupe),16.0,26.0,20.0,2450,,4,4,,4750.0,547,342,454
2021,Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE,36.0,43.0,39.0,1050,,8,8,2250.0,,243,203,225
2021,Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE,33.0,41.0,36.0,1100,,8,8,2000.0,,264,216,242
2021,Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE G4,35.0,41.0,37.0,1100,,8,8,2000.0,,253,213,238
2021,Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE G4,33.0,40.0,35.0,1150,,7,7,1750.0,,266,221,252
2021,Nissan,NISSAN,VERSA,32.0,40.0,35.0,1150,,7,7,1750.0,,280,221,254
2021,Nissan,NISSAN,VERSA,27.0,35.0,30.0,1350,,6,6,750.0,,328,254,296
2021,Rolls-Royce,Rolls-Royce Motor Cars Limited,Dawn,12.0,18.0,14.0,3500,,1,1,,10000.0,752,485,632
2021,Rolls-Royce,Rolls-Royce Motor Cars Limited,Dawn Black Badge,12.0,18.0,14.0,3500,,1,1,,10000.0,752,485,632
2021,Subaru,Subaru,WRX,18.0,24.0,21.0,2300,,4,4,,4000.0,486,366,432
2021,Subaru,Subaru,WRX,20.0,27.0,23.0,2100,,5,5,,3000.0,442,327,390
2021,Subaru,Subaru,WRX,16.0,22.0,18.0,2700,,3,3,,6000.0,543,411,483
2021,Toyota,TOYOTA,C-HR,27.0,31.0,29.0,1400,,6,6,500.0,,324,281,305
2021,Toyota,TOYOTA,COROLLA,30.0,38.0,33.0,1250,,7,7,1250.0,,296,231,267
2021,Toyota,TOYOTA,COROLLA,29.0,39.0,33.0,1250,,7,7,1250.0,,305,229,271
2021,Toyota,TOYOTA,COROLLA,31.0,40.0,34.0,1200,,7,7,1500.0,,286,223,257
2021,Toyota,TOYOTA,COROLLA,29.0,36.0,32.0,1250,,7,7,1250.0,,305,242,277
2021,Toyota,TOYOTA,COROLLA APEX,31.0,38.0,34.0,1200,,7,7,1500.0,,290,233,264
2021,Toyota,TOYOTA,COROLLA APEX,28.0,36.0,31.0,1300,,7,7,1000.0,,317,248,286
2021,Toyota,TOYOTA,COROLLA HATCHBACK,32.0,41.0,35.0,1150,,7,7,1750.0,,279,216,251
2021,Toyota,TOYOTA,COROLLA HATCHBACK MANUAL,28.0,37.0,31.0,1300,,7,7,1000.0,,310,241,284
2021,Toyota,TOYOTA,COROLLA HATCHBACK XSE,30.0,38.0,33.0,1250,,7,7,1250.0,,295,230,266
2021,Toyota,TOYOTA,COROLLA HYBRID,53.0,52.0,52.0,800,,9,9,3500.0,,166,171,170
2021,Toyota,TOYOTA,COROLLA XLE,29.0,37.0,32.0,1250,,7,7,1250.0,,305,235,274
2021,Toyota,TOYOTA,COROLLA XSE,31.0,38.0,34.0,1200,,7,7,1500.0,,292,232,265
2021,Volkswagen Group of,Volkswagen,Golf,29.0,36.0,32.0,1250,,7,7,1250.0,,308,244,279
2021,Volkswagen Group of,Volkswagen,Golf,29.0,39.0,33.0,1250,,7,7,1250.0,,299,228,267
2021,Volkswagen Group of,Volkswagen,GTI,24.0,32.0,27.0,1500,,6,6,0.0,,364,275,324
2021,Volkswagen Group of,Volkswagen,GTI,23.0,30.0,26.0,1550,,5,5,,250.0,380,297,343
2021,Volkswagen Group of,Volkswagen,Jetta,29.0,39.0,33.0,1250,,7,7,1250.0,,300,224,266
2021,Volkswagen Group of,Volkswagen,Jetta,30.0,41.0,34.0,1200,,7,7,1500.0,,295,218,260
2021,Volkswagen Group of,Volkswagen,Jetta GLI,24.0,35.0,28.0,1450,,6,6,250.0,,362,254,314
2021,Volkswagen Group of,Volkswagen,Jetta GLI,24.0,33.0,28.0,1450,,6,6,250.0,,364,264,319
2021,Volvo,Volvo,S60 AWD,22.0,33.0,26.0,1900,,5,5,,2000.0,406,270,345
2021,Volvo,Volvo,S60 AWD,21.0,32.0,25.0,1950,,5,5,,2250.0,413,277,352
2021,Volvo,Volvo,S60 FWD,23.0,34.0,27.0,1800,,6,6,,1500.0,376,256,322
2021,FCA US LLC,ALFA ROMEO,Giulia,24.0,33.0,27.0,1800,,6,6,,1500.0,377,273,330
2021,FCA US LLC,ALFA ROMEO,Giulia,17.0,25.0,20.0,2450,,4,4,,4750.0,507,349,436
2021,FCA US LLC,ALFA ROMEO,Giulia AWD,23.0,31.0,26.0,1900,,5,5,,2000.0,395,291,348
2021,Volkswagen Group of,Audi,A5 Sportback quattro,25.0,34.0,28.0,1750,,6,6,,1250.0,351,262,311
2021,Volkswagen Group of,Audi,A5 Sportback S line quattro,24.0,31.0,27.0,1800,,6,6,,1500.0,368,287,331
2021,Volkswagen Group of,Audi,A6 quattro,23.0,31.0,26.0,1900,,5,5,,2000.0,384,289,341
2021,Volkswagen Group of,Audi,A6 quattro,22.0,29.0,24.0,2050,,5,5,,2750.0,410,309,364
2021,Volkswagen Group of,Audi,A7 quattro,22.0,29.0,24.0,2050,,5,5,,2750.0,410,309,364
2021,Volkswagen Group of,Audi,RS 5 Sportback,18.0,25.0,21.0,2300,,4,4,,4000.0,492,351,428
2021,Volkswagen Group of,Audi,RS 7,15.0,22.0,17.0,2850,,3,3,,6750.0,600,394,507
2021,Volkswagen Group of,Audi,S5 Sportback,20.0,28.0,23.0,2100,,5,5,,3000.0,432,317,380
2021,Volkswagen Group of,Audi,S6,18.0,28.0,22.0,2200,,4,4,,3500.0,485,319,410
2021,Volkswagen Group of,Audi,S7,18.0,28.0,22.0,2200,,4,4,,3500.0,485,319,410
2021,Volkswagen Group of,Bentley,Flying Spur,15.0,20.0,17.0,2850,,3,3,,6750.0,586,439,520
2021,Volkswagen Group of,Bentley,Flying Spur,12.0,19.0,15.0,3250,,2,2,,8750.0,716,459,601
2021,BMW,BMW,530i,25.0,33.0,28.0,1750,,6,6,,1250.0,353,265,313
2021,BMW,BMW,530i xDrive,23.0,32.0,27.0,1800,,6,6,,1500.0,374,276,330
2021,BMW,BMW,540i,25.0,32.0,27.0,1800,,6,6,,1500.0,357,278,322
2021,BMW,BMW,540i xDrive,23.0,31.0,26.0,1900,,5,5,,2000.0,381,283,337
2021,BMW,BMW,840i Gran Coupe,22.0,29.0,25.0,1950,,5,5,,2250.0,402,309,360
2021,BMW,BMW,840i xDrive Gran Coupe,20.0,27.0,23.0,2100,,5,5,,3000.0,435,329,387
2021,BMW,BMW,M5,15.0,21.0,17.0,2850,,3,3,,6750.0,605,415,520
2021,BMW,BMW,M5 Competition,15.0,21.0,17.0,2850,,3,3,,6750.0,605,415,520
2021,BMW,BMW,M550i xDrive,17.0,25.0,20.0,2450,,4,4,,4750.0,506,358,439
2021,BMW,BMW,M8 Competition Gran Coupe,15.0,21.0,17.0,2850,,3,3,,6750.0,605,415,520
2021,BMW,BMW,M8 Gran Coupe,15.0,21.0,17.0,2850,,3,3,,6750.0,605,415,520
2021,BMW,BMW,M850i xDrive Gran Coupe,17.0,24.0,19.0,2550,,3,3,,5250.0,526,363,453
2021,BMW,BMW,X2 M35i,23.0,30.0,26.0,1900,,5,5,,2000.0,377,292,339
2021,BMW,BMW,X2 sDrive28i,24.0,32.0,27.0,1800,,6,6,,1500.0,372,279,330
2021,BMW,BMW,X2 xDrive28i,24.0,31.0,27.0,1800,,6,6,,1500.0,370,283,331
2021,General Motors,Cadillac,CT5,23.0,32.0,26.0,1900,,5,5,,2000.0,389,274,337
2021,General Motors,Cadillac,CT5,19.0,28.0,22.0,2200,,4,4,,3500.0,468,320,404
2021,General Motors,Cadillac,CT5 AWD,21.0,31.0,25.0,1950,,5,5,,2250.0,462,300,389
2021,General Motors,Cadillac,CT5 AWD,18.0,26.0,21.0,2300,,4,4,,4000.0,481,343,419
2021,General Motors,Cadillac,CT5 V,18.0,27.0,21.0,2300,,4,4,,4000.0,494,329,423
2021,General Motors,Cadillac,CT5 V AWD,18.0,26.0,21.0,2300,,4,4,,4000.0,481,343,419
2021,General Motors,Chevrolet,MALIBU,29.0,36.0,32.0,1250,,7,7,1250.0,,305,244,273
2021,General Motors,Chevrolet,MALIBU,22.0,33.0,26.0,1550,,5,5,,250.0,402,269,342
2021,FCA US LLC,Dodge,Challenger,19.0,30.0,23.0,1750,,5,5,,1250.0,466,295,389
2021,FCA US LLC,Dodge,Challenger,16.0,25.0,19.0,2350,,3,3,,4250.0,556,355,466
2021,FCA US LLC,Dodge,Challenger,15.0,23.0,18.0,2700,,3,3,,6000.0,587,380,494
2021,FCA US LLC,Dodge,Challenger,15.0,24.0,18.0,2700,,3,3,,6000.0,604,364,496
2021,FCA US LLC,Dodge,Challenger,14.0,23.0,17.0,2850,,3,3,,6750.0,629,393,523
2021,FCA US LLC,Dodge,Challenger AWD,18.0,27.0,21.0,1950,,4,4,,2250.0,484,330,415
2021,FCA US LLC,Dodge,Challenger SRT,13.0,22.0,16.0,3050,,2,2,,7750.0,663,403,546
2021,FCA US LLC,Dodge,Challenger SRT,13.0,21.0,16.0,3050,,2,2,,7750.0,680,429,567
2021,FCA US LLC,Dodge,Challenger SRT Widebody,13.0,21.0,15.0,3250,,2,2,,8750.0,700,422,575
2021,FCA US LLC,Dodge,Challenger SRT Widebody,13.0,21.0,16.0,3050,,2,2,,7750.0,680,429,567
2021,FCA US LLC,Dodge,Challenger Widebody,15.0,24.0,18.0,2700,,3,3,,6000.0,604,364,496
2021,FCA US LLC,Dodge,Challenger Widebody,14.0,23.0,17.0,2850,,3,3,,6750.0,629,393,523
2021,Honda,Honda,CIVIC 4Dr,32.0,42.0,36.0,1100,,8,8,2000.0,,277,212,248
2021,Honda,Honda,CIVIC 4Dr,30.0,38.0,33.0,1250,,7,7,1250.0,,292,234,266
2021,Honda,Honda,CIVIC 4Dr,30.0,38.0,33.0,1250,,7,7,1250.0,,298,232,268
2021,Honda,Honda,CIVIC 4Dr,29.0,37.0,32.0,1250,,7,7,1250.0,,306,242,277
2021,Honda,Honda,INSIGHT,55.0,49.0,52.0,800,,9,9,3500.0,,161,182,170
2021,Hyundai,HYUNDAI MOTOR COMPANY,Elantra,28.0,36.0,31.0,1300,,7,7,1000.0,,318,251,288
2021,Hyundai,HYUNDAI MOTOR COMPANY,Elantra,25.0,34.0,28.0,1450,,6,6,250.0,,360,267,318
2021,Hyundai,HYUNDAI MOTOR COMPANY,Elantra,33.0,43.0,37.0,1100,,8,8,2000.0,,272,210,244
2021,Hyundai,HYUNDAI MOTOR COMPANY,Elantra,31.0,41.0,35.0,1150,,7,7,1750.0,,289,218,257
2021,Hyundai,HYUNDAI MOTOR COMPANY,Elantra Hybrid,49.0,52.0,50.0,800,,9,9,3500.0,,180,172,177
2021,Hyundai,HYUNDAI MOTOR COMPANY,Elantra Hybrid Blue,53.0,56.0,54.0,750,,10,10,3750.0,,169,161,165
2021,Hyundai,HYUNDAI MOTOR COMPANY,Venue,30.0,33.0,31.0,1300,,7,7,1000.0,,302,268,287
2021,Nissan,INFINITI,Q50,20.0,29.0,23.0,2100,,5,5,,3000.0,446,305,388
2021,Nissan,INFINITI,Q50 AWD,19.0,27.0,22.0,2200,,4,4,,3500.0,464,329,403
2021,Nissan,INFINITI,Q50 AWD RED SPORT,19.0,26.0,22.0,2200,,4,4,,3500.0,468,342,411
2021,Nissan,INFINITI,Q50 RED SPORT,20.0,26.0,22.0,2200,,4,4,,3500.0,455,340,403
2021,Jaguar Land Rover L,Jaguar,XF P250,25.0,33.0,28.0,1750,,6,6,,1250.0,357,268,317
2021,Jaguar Land Rover L,Jaguar,XF P250 AWD,23.0,32.0,26.0,1900,,5,5,,2000.0,384,277,336
2021,Jaguar Land Rover L,Jaguar,XF P300 AWD,22.0,30.0,25.0,1950,,5,5,,2250.0,402,291,352
2021,Kia,KIA,Forte,27.0,35.0,30.0,1350,,6,6,750.0,,331,253,296
2021,Kia,KIA,Forte,25.0,32.0,28.0,1450,,6,6,250.0,,365,278,326
2021,Kia,KIA,Forte,29.0,40.0,33.0,1250,,7,7,1250.0,,306,226,270
2021,Kia,KIA,Forte,27.0,37.0,31.0,1300,,7,7,1000.0,,328,243,290
2021,Kia,KIA,Forte FE,31.0,41.0,35.0,1150,,7,7,1750.0,,289,216,256
2021,Kia,KIA,Stinger AWD,21.0,29.0,24.0,2050,,5,5,,2750.0,418,307,368
2021,Kia,KIA,Stinger AWD,17.0,25.0,20.0,2450,,4,4,,4750.0,518,365,449
2021,Kia,KIA,Stinger RWD,22.0,29.0,25.0,1950,,5,5,,2250.0,412,307,365
2021,Kia,KIA,Stinger RWD,17.0,25.0,20.0,2450,,4,4,,4750.0,512,366,446
2021,Toyota,LEXUS,ES 250 AWD,25.0,34.0,28.0,1450,,6,6,250.0,,353,256,315
2021,Toyota,LEXUS,ES 300h,43.0,44.0,44.0,900,,9,9,3000.0,,204,199,202
2021,Toyota,LEXUS,ES 350,22.0,32.0,26.0,1550,,5,5,,250.0,404,275,346
2021,Toyota,LEXUS,ES 350 F SPORT,22.0,31.0,25.0,1600,,5,5,,500.0,409,283,352
2021,Toyota,LEXUS,LS 500,18.0,29.0,22.0,2200,,4,4,,3500.0,476,305,399
2021,Toyota,LEXUS,LS 500 AWD,17.0,27.0,21.0,2300,,4,4,,4000.0,519,326,432
2021,Toyota,LEXUS,LS 500h,25.0,33.0,28.0,1750,,6,6,,1250.0,352,264,314
2021,Toyota,LEXUS,LS 500h AWD,23.0,29.0,26.0,1900,,5,5,,2000.0,377,301,343
2021,Toyota,LEXUS,UX 200,29.0,37.0,32.0,1250,,7,7,1250.0,,300,237,271
2021,Maserati,MASERATI,GHIBLI,17.0,25.0,20.0,2450,,4,4,,4750.0,519,357,446
2021,Maserati,MASERATI,GHIBLI S,17.0,25.0,20.0,2450,,4,4,,4750.0,519,357,446
2021,Maserati,MASERATI,GHIBLI S Q4,16.0,24.0,19.0,2550,,3,3,,5250.0,556,368,472
2021,Maserati,MASERATI,GHIBLI TROFEO,13.0,20.0,16.0,3050,,2,2,,7750.0,654,446,560
2021,MAZDA,MAZDA,MAZDA3 5-Door 2WD,26.0,34.0,29.0,1400,,6,6,500.0,,341,258,304
2021,MAZDA,MAZDA,MAZDA3 5-Door 2WD,24.0,33.0,27.0,1500,,6,6,0.0,,366,270,323
2021,MAZDA,MAZDA,MAZDA3 5-Door 4WD,23.0,31.0,26.0,1550,,5,5,,250.0,380,285,337
2021,MAZDA,MAZDA,MAZDA3 5-Door 4WD,25.0,31.0,27.0,1500,,6,6,0.0,,361,282,326
2021,MAZDA,MAZDA,MAZDA6,23.0,31.0,26.0,1550,,5,5,,250.0,377,283,335
2021,MAZDA,MAZDA,MAZDA6,26.0,35.0,29.0,1400,,6,6,500.0,,341,255,302
2021,Mercedes-Benz,Mercedes-Benz,AMG E 63 S 4MATIC+,16.0,23.0,18.0,2700,,3,3,,6000.0,568,382,484
2021,Mercedes-Benz,Mercedes-Benz,AMG E53 4MATIC+,22.0,29.0,25.0,1950,,5,5,,2250.0,404,309,361
2021,Mercedes-Benz,Mercedes-Benz,E 350,22.0,31.0,25.0,1950,,5,5,,2250.0,403,283,349
2021,Mercedes-Benz,Mercedes-Benz,E 350 4MATIC,22.0,30.0,25.0,1950,,5,5,,2250.0,405,294,355
2021,Mercedes-Benz,Mercedes-Benz,E 450 4MATIC,23.0,30.0,26.0,1900,,5,5,,2000.0,394,294,349
2021,BMW,Mini,COOPER COUNTRYMAN,26.0,33.0,29.0,1700,,6,6,,1000.0,338,267,306
2021,BMW,Mini,COOPER COUNTRYMAN ALL4,23.0,32.0,27.0,1800,,6,6,,1500.0,375,275,330
2021,BMW,Mini,COOPER S CLUBMAN,25.0,35.0,29.0,1700,,6,6,,1000.0,346,252,304
2021,BMW,Mini,COOPER S CLUBMAN,22.0,32.0,26.0,1900,,5,5,,2000.0,398,276,343
2021,BMW,Mini,COOPER S CLUBMAN ALL4,23.0,32.0,26.0,1900,,5,5,,2000.0,380,276,333
2021,BMW,Mini,COOPER S COUNTRYMAN,24.0,33.0,28.0,1750,,6,6,,1250.0,362,271,321
2021,BMW,Mini,COOPER S COUNTRYMAN ALL4,23.0,31.0,26.0,1900,,5,5,,2000.0,389,283,341
2021,BMW,Mini,JCW COUNTRYMAN ALL4,23.0,30.0,26.0,1900,,5,5,,2000.0,384,293,343
2021,BMW,Mini,JOHN COOPER WORKS CLUBMAN ALL4,23.0,31.0,26.0,1900,,5,5,,2000.0,381,286,339
2021,Nissan,NISSAN,ALTIMA,28.0,39.0,32.0,1250,,7,7,1250.0,,323,230,281
2021,Nissan,NISSAN,ALTIMA AWD,26.0,36.0,30.0,1350,,6,6,750.0,,336,246,295
2021,Nissan,NISSAN,ALTIMA AWD SR/PLATINUM,25.0,35.0,29.0,1400,,6,6,500.0,,356,252,309
2021,Nissan,NISSAN,ALTIMA SR,27.0,37.0,31.0,1300,,7,7,1000.0,,331,241,290
2021,Nissan,NISSAN,ALTIMA SR/PLATINUM,25.0,34.0,29.0,1400,,6,6,500.0,,350,263,311
2021,Nissan,NISSAN,ALTIMA SV/SL,27.0,37.0,31.0,1300,,7,7,1000.0,,330,238,289
2021,Nissan,NISSAN,KICKS,31.0,36.0,33.0,1250,,7,7,1250.0,,287,248,269
2021,Nissan,NISSAN,MAXIMA,20.0,30.0,24.0,2050,,5,5,,2750.0,444,296,370
2021,Nissan,NISSAN,SENTRA,29.0,39.0,33.0,1250,,7,7,1250.0,,303,226,268
2021,Nissan,NISSAN,SENTRA SR,28.0,37.0,32.0,1250,,7,7,1250.0,,318,241,283
2021,Rolls-Royce,Rolls-Royce Motor Cars Limited,Wraith,12.0,18.0,14.0,3500,,1,1,,10000.0,738,485,624
2021,Rolls-Royce,Rolls-Royce Motor Cars Limited,Wraith Black Badge,12.0,18.0,14.0,3500,,1,1,,10000.0,738,485,624
2021,Subaru,Subaru,IMPREZA 4-Door,28.0,36.0,32.0,1250,,7,7,1250.0,,311,244,281
2021,Subaru,Subaru,IMPREZA 4-Door,23.0,31.0,26.0,1550,,5,5,,250.0,381,283,337
2021,Subaru,Subaru,IMPREZA 4-Door SPORT,27.0,36.0,30.0,1350,,6,6,750.0,,326,247,291
2021,Toyota,TOYOTA,AVALON,22.0,31.0,25.0,1600,,5,5,,500.0,410,282,352
2021,Toyota,TOYOTA,AVALON AWD,25.0,34.0,28.0,1450,,6,6,250.0,,353,256,315
2021,Toyota,TOYOTA,AVALON HYBRID,43.0,43.0,43.0,950,,9,9,2750.0,,203,203,203
2021,Toyota,TOYOTA,AVALON HYBRID XLE,43.0,44.0,44.0,900,,9,9,3000.0,,205,197,201
2021,Toyota,TOYOTA,AVALON TRD,21.0,30.0,25.0,1600,,5,5,,500.0,416,294,361
2021,Toyota,TOYOTA,AVALON XLE,22.0,32.0,26.0,1550,,5,5,,250.0,397,272,341
2021,Toyota,TOYOTA,CAMRY,22.0,33.0,26.0,1550,,5,5,,250.0,395,268,338
2021,Toyota,TOYOTA,CAMRY AWD LE/SE,25.0,34.0,29.0,1400,,6,6,500.0,,352,256,309
2021,Toyota,TOYOTA,CAMRY AWD XLE/XSE,25.0,34.0,28.0,1450,,6,6,250.0,,353,256,315
2021,Toyota,TOYOTA,CAMRY HYBRID LE,51.0,53.0,52.0,800,,9,9,3500.0,,173,167,170
2021,Toyota,TOYOTA,CAMRY HYBRID SE/XLE/XSE,44.0,47.0,46.0,900,,9,9,3000.0,,200,189,195
